Name,Date,Close,Open,High,Low,Vol.,Change%
FTSE100,2016-05-31,6230.79,6270.79,6290.07,6230.11,0,-0.0064
FTSE100,2016-05-27,6270.79,6265.65,6275.9,6250.27,577100000,0.0008
FTSE100,2016-05-26,6265.65,6262.85,6281.73,6243.49,665570000,0.0004
FTSE100,2016-05-25,6262.85,6219.26,6270.25,6219.26,870440000,0.007
FTSE100,2016-05-24,6219.26,6136.43,6231.85,6109.58,833810000,0.0135
FTSE100,2016-05-23,6136.43,6156.32,6173.06,6122.57,653010000,-0.0032
FTSE100,2016-05-20,6156.32,6053.35,6156.5,6053.35,780580000,0.017
FTSE100,2016-05-19,6053.35,6165.8,6165.8,6050.21,936490000,-0.0182
FTSE100,2016-05-18,6165.8,6167.77,6169.33,6115.99,887530000,-0.0003
FTSE100,2016-05-17,6167.77,6151.4,6215.88,6147.16,758810000,0.0027
FTSE100,2016-05-16,6151.4,6138.5,6157.24,6092.21,445330000,0.0021
FTSE100,2016-05-13,6138.5,6104.19,6138.5,6060.1,646360000,0.0056
FTSE100,2016-05-12,6104.19,6162.49,6193.21,6094.14,698760000,-0.0095
FTSE100,2016-05-11,6162.49,6156.65,6172.72,6131.22,573060000,0.0009
FTSE100,2016-05-10,6156.65,6114.81,6180.19,6114.81,652990000,0.0068
FTSE100,2016-05-09,6114.81,6125.7,6177.6,6108.37,669490000,-0.0018
FTSE100,2016-05-06,6125.7,6117.25,6129.9,6054.74,720350000,0.0014
FTSE100,2016-05-05,6117.25,6112.02,6152.59,6102.29,713230000,0.0009
FTSE100,2016-05-04,6112.02,6185.59,6185.59,6100.76,775560000,-0.0119
FTSE100,2016-05-03,6185.59,6241.89,6270.03,6159.86,895100000,-0.009
FTSE100,2016-04-29,6241.89,6322.4,6322.4,6241.89,865550000,-0.0127
FTSE100,2016-04-28,6322.4,6319.91,6322.4,6224.47,861760000,0.0004
FTSE100,2016-04-27,6319.91,6284.52,6319.91,6255.2,822360000,0.0056
FTSE100,2016-04-26,6284.52,6260.92,6297.88,6260.92,776830000,0.0038
FTSE100,2016-04-25,6260.92,6310.44,6324.6,6249.34,688680000,-0.0078
FTSE100,2016-04-22,6310.44,6381.44,6381.58,6289.34,675930000,-0.0111
FTSE100,2016-04-21,6381.44,6410.26,6427.32,6352.93,831610000,-0.0045
FTSE100,2016-04-20,6410.26,6405.35,6421.91,6367.36,814750000,0.0008
FTSE100,2016-04-19,6405.35,6353.52,6418.25,6353.49,808480000,0.0082
FTSE100,2016-04-18,6353.52,6343.75,6354.88,6261.71,613390000,0.0015
FTSE100,2016-04-15,6343.75,6365.1,6372.52,6328.19,780840000,-0.0034
FTSE100,2016-04-14,6365.1,6362.89,6373.93,6335.4,853110000,0.0003
FTSE100,2016-04-13,6362.89,6242.39,6362.89,6242.39,957140000,0.0193
FTSE100,2016-04-12,6242.39,6200.12,6248.27,6176.28,690140000,0.0068
FTSE100,2016-04-11,6200.12,6204.41,6229.66,6165.46,552590000,-0.0007
FTSE100,2016-04-08,6204.41,6136.89,6216.28,6136.89,622130000,0.011
FTSE100,2016-04-07,6136.89,6161.63,6204.11,6119.38,761730000,-0.004
FTSE100,2016-04-06,6161.63,6091.23,6161.63,6091.23,738660000,0.0116
FTSE100,2016-04-05,6091.23,6164.72,6164.74,6061.85,826020000,-0.0119
FTSE100,2016-04-04,6164.72,6146.05,6201.95,6132.9,546680000,0.003
FTSE100,2016-04-01,6146.05,6174.9,6174.9,6076.89,747480000,-0.0047
FTSE100,2016-03-31,6174.9,6203.17,6203.39,6149.82,746400000,-0.0046
FTSE100,2016-03-30,6203.17,6105.9,6221.8,6105.9,803810000,0.0159
FTSE100,2016-03-29,6105.9,6106.48,6156.67,6070.77,596330000,-0.0001
FTSE100,2016-03-24,6106.48,6199.11,6199.11,6090.03,625280000,-0.0149
FTSE100,2016-03-23,6199.11,6192.74,6216.76,6171.13,621500000,0.001
FTSE100,2016-03-22,6192.74,6184.58,6193.47,6110.39,738980000,0.0013
FTSE100,2016-03-21,6184.58,6189.64,6215.3,6154.12,532070000,-0.0008
FTSE100,2016-03-18,6189.64,6201.12,6237.02,6186.24,0,-0.0019
FTSE100,2016-03-17,6201.12,6175.49,6220.02,6125.7,832610000,0.0042
FTSE100,2016-03-16,6175.49,6139.97,6186.18,6134.27,700760000,0.0058
FTSE100,2016-03-15,6139.97,6174.57,6174.57,6114.77,700310000,-0.0056
FTSE100,2016-03-14,6174.57,6139.79,6197.83,6139.79,688590000,0.0057
FTSE100,2016-03-11,6139.79,6036.7,6150.88,6036.7,721700000,0.0171
FTSE100,2016-03-10,6036.7,6146.32,6203.4,6036.7,0,-0.0178
FTSE100,2016-03-09,6146.32,6125.44,6174.82,6118.23,758330000,0.0034
FTSE100,2016-03-08,6125.44,6182.4,6182.45,6101.89,913520000,-0.0092
FTSE100,2016-03-07,6182.4,6199.43,6216.1,6125.64,817960000,-0.0027
FTSE100,2016-03-04,6199.43,6130.46,6204.14,6130.46,866050000,0.0113
FTSE100,2016-03-03,6130.46,6147.06,6173.7,6108.35,902840000,-0.0027
FTSE100,2016-03-02,6147.06,6152.88,6194.01,6097.77,904550000,-0.0009
FTSE100,2016-03-01,6152.88,6097.09,6153.75,6070.51,933630000,0.0092
FTSE100,2016-02-29,6097.09,6096.01,6104.98,6033.21,941710000,0.0002
FTSE100,2016-02-26,6096.01,6012.81,6115.37,6012.81,858940000,0.0138
FTSE100,2016-02-25,6012.81,5867.18,6028.97,5867.18,999960000,0.0248
FTSE100,2016-02-24,5867.18,5962.31,5966.73,5845.55,834680000,-0.016
FTSE100,2016-02-23,5962.31,6037.73,6037.73,5954.18,747390000,-0.0125
FTSE100,2016-02-22,6037.73,5950.23,6065.81,5950.23,822110000,0.0147
FTSE100,2016-02-19,5950.23,5971.95,6001.22,5916.26,692900000,-0.0036
FTSE100,2016-02-18,5971.95,6030.32,6036.46,5948.25,809870000,-0.0097
FTSE100,2016-02-17,6030.32,5862.17,6030.32,5862.17,948750000,0.0287
FTSE100,2016-02-16,5862.17,5824.28,5880.72,5812.49,771100000,0.0065
FTSE100,2016-02-15,5824.28,5707.6,5844.53,5707.6,724660000,0.0204
FTSE100,2016-02-12,5707.6,5536.97,5707.6,5536.97,0,0.0308
FTSE100,2016-02-11,5536.97,5672.3,5672.3,5499.51,0,-0.0239
FTSE100,2016-02-10,5672.3,5632.19,5712.78,5616.88,994630000,0.0071
FTSE100,2016-02-09,5632.19,5689.36,5739.25,5596.26,0,-0.01
FTSE100,2016-02-08,5689.36,5848.06,5882.43,5666.13,995840000,-0.0271
FTSE100,2016-02-05,5848.06,5898.76,5945.9,5839.36,983670000,-0.0086
FTSE100,2016-02-04,5898.76,5837.14,5938.12,5831.12,0,0.0106
FTSE100,2016-02-03,5837.14,5922.01,5924.58,5791.04,0,-0.0143
FTSE100,2016-02-02,5922.01,6060.1,6060.45,5889.6,0,-0.0228
FTSE100,2016-02-01,6060.1,6083.79,6115.11,5993.84,833650000,-0.0039
FTSE100,2016-01-29,6083.79,5931.78,6083.79,5931.78,0,0.0256
FTSE100,2016-01-28,5931.78,5990.37,6020.54,5889.37,918480000,-0.0098
FTSE100,2016-01-27,5990.37,5911.46,5990.37,5870.75,902090000,0.0133
FTSE100,2016-01-26,5911.46,5877,5919.17,5771.37,878660000,0.0059
FTSE100,2016-01-25,5877,5900.01,5933.47,5851.83,828640000,-0.0039
FTSE100,2016-01-22,5900.01,5773.79,5926.94,5773.79,906980000,0.0219
FTSE100,2016-01-21,5773.79,5673.58,5781.24,5659.15,0,0.0177
FTSE100,2016-01-20,5673.58,5876.8,5876.8,5639.88,0,-0.0346
FTSE100,2016-01-19,5876.8,5779.92,5915.69,5779.92,833710000,0.0168
FTSE100,2016-01-18,5779.92,5804.1,5852.09,5766.5,741110000,-0.0042
FTSE100,2016-01-15,5804.1,5918.23,5934.62,5769.23,0,-0.0193
FTSE100,2016-01-14,5918.23,5960.97,5960.97,5829.26,0,-0.0072
FTSE100,2016-01-13,5960.97,5929.24,6011.13,5929.24,834540000,0.0054
FTSE100,2016-01-12,5929.24,5871.83,5985.8,5866.67,831690000,0.0098
FTSE100,2016-01-11,5871.83,5912.44,5941.93,5871.83,841790000,-0.0069
FTSE100,2016-01-08,5912.44,5954.08,6013.38,5912.44,835010000,-0.007
FTSE100,2016-01-07,5954.08,6073.38,6073.38,5887.97,0,-0.0196
FTSE100,2016-01-06,6073.38,6137.24,6137.24,6018.65,721610000,-0.0104
FTSE100,2016-01-05,6137.24,6093.43,6166.26,6079.23,643370000,0.0072
FTSE100,2016-01-04,6093.43,6242.32,6242.32,6071.01,707340000,-0.0239
FTSE100,2015-12-31,6242.32,6274.05,6278.31,6233.03,166420000,-0.0051
FTSE100,2015-12-30,6274.05,6314.57,6314.57,6261.48,337960000,-0.0064
FTSE100,2015-12-29,6314.57,6254.64,6314.57,6245.24,462310000,0.0096
FTSE100,2015-12-24,6254.64,6240.98,6259.86,6236.85,112220000,0.0022
FTSE100,2015-12-23,6240.98,6083.1,6248.5,6083.1,596530000,0.026
FTSE100,2015-12-22,6083.1,6034.84,6090.58,6031.82,437450000,0.008
FTSE100,2015-12-21,6034.84,6052.42,6113.96,6034.84,561860000,-0.0029
FTSE100,2015-12-18,6052.42,6102.54,6105.57,6051.74,0,-0.0082
FTSE100,2015-12-17,6102.54,6061.19,6160.78,6061.19,747550000,0.0068
FTSE100,2015-12-16,6061.19,6017.79,6089.31,6016.25,773630000,0.0072
FTSE100,2015-12-15,6017.79,5874.06,6036.68,5874.06,836320000,0.0245
FTSE100,2015-12-14,5874.06,5952.78,6009.92,5871.88,805170000,-0.0132
FTSE100,2015-12-11,5952.78,6088.05,6088.05,5949.84,830910000,-0.0222
FTSE100,2015-12-10,6088.05,6126.68,6127.09,6079.96,864010000,-0.0063
FTSE100,2015-12-09,6126.68,6135.22,6175.75,6101.22,775110000,-0.0014
FTSE100,2015-12-08,6135.22,6223.52,6224.86,6120.68,814510000,-0.0142
FTSE100,2015-12-07,6223.52,6238.29,6287.23,6215.17,559030000,-0.0024
FTSE100,2015-12-04,6238.29,6275,6277.59,6219.5,683050000,-0.0059
FTSE100,2015-12-03,6275,6420.93,6444.72,6275,817890000,-0.0227
FTSE100,2015-12-02,6420.93,6395.65,6447.34,6395.2,583610000,0.004
FTSE100,2015-12-01,6395.65,6356.09,6402.36,6356.09,809010000,0.0062
FTSE100,2015-11-30,6356.09,6375.15,6387.11,6329.92,855380000,-0.003
FTSE100,2015-11-27,6375.15,6393.13,6393.13,6345.3,486350000,-0.0028
FTSE100,2015-11-26,6393.13,6337.64,6395.33,6333.92,467830000,0.0088
FTSE100,2015-11-25,6337.64,6277.23,6348.05,6277.23,694080000,0.0096
FTSE100,2015-11-24,6277.23,6305.49,6305.49,6221.33,880470000,-0.0045
FTSE100,2015-11-23,6305.49,6334.63,6334.63,6267.05,603420000,-0.0046
FTSE100,2015-11-20,6334.63,6329.93,6360.73,6311.76,832320000,0.0007
FTSE100,2015-11-19,6329.93,6278.97,6366.85,6278.97,772700000,0.0081
FTSE100,2015-11-18,6278.97,6268.76,6283.9,6228.15,634120000,0.0016
FTSE100,2015-11-17,6268.76,6146.38,6269.44,6146.38,719060000,0.0199
FTSE100,2015-11-16,6146.38,6118.28,6161.9,6079.79,621590000,0.0046
FTSE100,2015-11-13,6118.28,6178.68,6178.95,6088.76,702650000,-0.0098
FTSE100,2015-11-12,6178.68,6297.2,6300.9,6178.68,852480000,-0.0188
FTSE100,2015-11-11,6297.2,6275.28,6327.16,6272.69,636990000,0.0035
FTSE100,2015-11-10,6275.28,6295.16,6329.69,6250.31,748090000,-0.0032
FTSE100,2015-11-09,6295.16,6353.83,6380.42,6292.05,678630000,-0.0092
FTSE100,2015-11-06,6353.83,6364.9,6395.19,6332.73,733580000,-0.0017
FTSE100,2015-11-05,6364.9,6412.88,6421.81,6358.12,722040000,-0.0075
FTSE100,2015-11-04,6412.88,6383.61,6459.46,6383.04,782760000,0.0046
FTSE100,2015-11-03,6383.61,6361.8,6383.61,6344.7,627800000,0.0034
FTSE100,2015-11-02,6361.8,6361.09,6364.42,6317.29,522270000,0.0001
FTSE100,2015-10-30,6361.09,6395.8,6410.28,6337.65,738500000,-0.0054
FTSE100,2015-10-29,6395.8,6437.8,6437.85,6358.16,852190000,-0.0065
FTSE100,2015-10-28,6437.8,6365.27,6448.46,6355.78,819720000,0.0114
FTSE100,2015-10-27,6365.27,6417.02,6419.62,6365.27,564360000,-0.0081
FTSE100,2015-10-26,6417.02,6444.08,6453,6405.38,454680000,-0.0042
FTSE100,2015-10-23,6444.08,6376.28,6487.89,6376.28,749540000,0.0106
FTSE100,2015-10-22,6376.28,6348.42,6387.28,6321.65,740620000,0.0044
FTSE100,2015-10-21,6348.42,6345.13,6387.29,6316.3,615200000,0.0005
FTSE100,2015-10-20,6345.13,6352.33,6367.75,6319.25,592200000,-0.0011
FTSE100,2015-10-19,6352.33,6378.04,6408.09,6336.27,476840000,-0.004
FTSE100,2015-10-16,6378.04,6338.67,6398.23,6338.67,610630000,0.0062
FTSE100,2015-10-15,6338.67,6269.61,6351.43,6269.61,644980000,0.011
FTSE100,2015-10-14,6269.61,6342.28,6342.28,6268.29,638450000,-0.0115
FTSE100,2015-10-13,6342.28,6371.18,6371.18,6303.02,722570000,-0.0045
FTSE100,2015-10-12,6371.18,6416.16,6416.16,6351.34,552280000,-0.007
FTSE100,2015-10-09,6416.16,6374.82,6453.22,6374.82,768200000,0.0065
FTSE100,2015-10-08,6374.82,6336.35,6380.3,6303.46,742310000,0.0061
FTSE100,2015-10-07,6336.35,6326.16,6396.34,6319.77,0,0.0016
FTSE100,2015-10-06,6326.16,6298.92,6343.71,6255.1,737900000,0.0043
FTSE100,2015-10-05,6298.92,6129.98,6301.05,6129.98,890100000,0.0276
FTSE100,2015-10-02,6129.98,6072.47,6176.2,6051.62,888460000,0.0095
FTSE100,2015-10-01,6072.47,6061.61,6172.78,6053.26,873580000,0.0018
FTSE100,2015-09-30,6061.61,5909.24,6061.61,5909.24,0,0.0258
FTSE100,2015-09-29,5909.24,5958.86,5958.86,5877.08,0,-0.0083
FTSE100,2015-09-28,5958.86,6109.01,6110.31,5958.86,997740000,-0.0246
FTSE100,2015-09-25,6109.01,5961.49,6120.67,5961.49,863420000,0.0247
FTSE100,2015-09-24,5961.49,6032.24,6055.64,5947.19,894320000,-0.0117
FTSE100,2015-09-23,6032.24,5935.84,6067.56,5933.23,748150000,0.0162
FTSE100,2015-09-22,5935.84,6108.71,6111.57,5935.84,970780000,-0.0283
FTSE100,2015-09-21,6108.71,6104.11,6168.74,6083.64,719110000,0.0008
FTSE100,2015-09-18,6104.11,6186.99,6188.74,6053.87,0,-0.0134
FTSE100,2015-09-17,6186.99,6229.21,6239.86,6182.63,861350000,-0.0068
FTSE100,2015-09-16,6229.21,6137.6,6244.94,6137.6,844320000,0.0149
FTSE100,2015-09-15,6137.6,6084.59,6158.08,6019.92,728370000,0.0087
FTSE100,2015-09-14,6084.59,6117.76,6191.82,6065.43,617180000,-0.0054
FTSE100,2015-09-11,6117.76,6155.81,6174.28,6113.1,584620000,-0.0062
FTSE100,2015-09-10,6155.81,6229.01,6229.01,6127.52,772720000,-0.0118
FTSE100,2015-09-09,6229.01,6146.1,6284.17,6146.1,756980000,0.0135
FTSE100,2015-09-08,6146.1,6074.52,6196.47,6074.52,685130000,0.0118
FTSE100,2015-09-07,6074.52,6042.92,6125.67,6042.92,479130000,0.0052
FTSE100,2015-09-04,6042.92,6194.1,6194.1,6040.49,766160000,-0.0244
FTSE100,2015-09-03,6194.1,6083.31,6215.74,6083.31,758470000,0.0182
FTSE100,2015-09-02,6083.31,6058.54,6161.68,6021.36,791460000,0.0041
FTSE100,2015-09-01,6058.54,6247.94,6247.94,6028.71,0,-0.0303
FTSE100,2015-08-28,6247.94,6192.03,6247.94,6152.01,895700000,0.009
FTSE100,2015-08-27,6192.03,5979.2,6212.48,5979.2,0,0.0356
FTSE100,2015-08-26,5979.2,6081.34,6095.05,5949.94,0,-0.0168
FTSE100,2015-08-25,6081.34,5898.87,6115.74,5898.87,0,0.0309
FTSE100,2015-08-24,5898.87,6187.65,6187.65,5768.22,0,-0.0467
FTSE100,2015-08-21,6187.65,6367.89,6367.89,6187.65,832210000,-0.0283
FTSE100,2015-08-20,6367.89,6403.45,6408.61,6359.71,750760000,-0.0056
FTSE100,2015-08-19,6403.45,6526.29,6526.52,6403.45,721080000,-0.0188
FTSE100,2015-08-18,6526.29,6550.3,6564.55,6505.69,555000000,-0.0037
FTSE100,2015-08-17,6550.3,6550.74,6585.88,6507.76,485850000,-0.0001
FTSE100,2015-08-14,6550.74,6568.33,6603.17,6544.42,595480000,-0.0027
FTSE100,2015-08-13,6568.33,6571.19,6634.71,6553.45,689590000,-0.0004
FTSE100,2015-08-12,6571.19,6664.54,6664.54,6536.41,0,-0.014
FTSE100,2015-08-11,6664.54,6736.22,6736.22,6663.98,727570000,-0.0106
FTSE100,2015-08-10,6736.22,6718.49,6751.49,6653.65,789150000,0.0026
FTSE100,2015-08-07,6718.49,6747.09,6754.77,6718.49,614010000,-0.0042
FTSE100,2015-08-06,6747.09,6752.41,6763.34,6717.49,713000000,-0.0008
FTSE100,2015-08-05,6752.41,6686.57,6764.82,6686.57,873480000,0.0098
FTSE100,2015-08-04,6686.57,6688.62,6715.51,6644.65,0,-0.0003
FTSE100,2015-08-03,6688.62,6696.28,6710.79,6668.18,700910000,-0.0011
FTSE100,2015-07-31,6696.28,6668.87,6705.42,6646.26,958420000,0.0041
FTSE100,2015-07-30,6668.87,6631,6697.4,6631,802150000,0.0057
FTSE100,2015-07-29,6631,6555.28,6634.04,6555.28,845400000,0.0116
FTSE100,2015-07-28,6555.28,6505.13,6569.45,6505.13,730870000,0.0077
FTSE100,2015-07-27,6505.13,6579.81,6589.48,6495.67,686740000,-0.0113
FTSE100,2015-07-24,6579.81,6655.01,6684.81,6573.96,664740000,-0.0113
FTSE100,2015-07-23,6655.01,6667.34,6711.49,6644.85,651240000,-0.0018
FTSE100,2015-07-22,6667.34,6769.07,6769.07,6653.39,714920000,-0.015
FTSE100,2015-07-21,6769.07,6788.69,6800.13,6758.75,573510000,-0.0029
FTSE100,2015-07-20,6788.69,6775.08,6813.41,6772.09,431750000,0.002
FTSE100,2015-07-17,6775.08,6796.45,6799.78,6764.8,602280000,-0.0031
FTSE100,2015-07-16,6796.45,6753.75,6805.14,6752.09,605230000,0.0063
FTSE100,2015-07-15,6753.75,6753.75,6775.91,6728.49,566430000,0
FTSE100,2015-07-14,6753.75,6737.95,6753.75,6710.62,595320000,0.0023
FTSE100,2015-07-13,6737.95,6673.38,6743.05,6673.38,661870000,0.0097
FTSE100,2015-07-10,6673.38,6581.63,6687.57,6581.63,720750000,0.0139
FTSE100,2015-07-09,6581.63,6490.7,6594.18,6490.7,788630000,0.014
FTSE100,2015-07-08,6490.7,6432.21,6515.06,6430.36,941350000,0.0091
FTSE100,2015-07-07,6432.21,6535.68,6543.8,6432.21,789930000,-0.0158
FTSE100,2015-07-06,6535.68,6585.78,6585.78,6506.71,629530000,-0.0076
FTSE100,2015-07-03,6585.78,6630.47,6630.75,6572.46,462880000,-0.0067
FTSE100,2015-07-02,6630.47,6608.59,6647.7,6600.37,608680000,0.0033
FTSE100,2015-07-01,6608.59,6520.98,6637.34,6520.98,814010000,0.0134
FTSE100,2015-06-30,6520.98,6620.48,6620.75,6520.98,909530000,-0.015
FTSE100,2015-06-29,6620.48,6753.7,6753.7,6598.64,786020000,-0.0197
FTSE100,2015-06-26,6753.7,6807.82,6807.82,6731.13,613760000,-0.0079
FTSE100,2015-06-25,6807.82,6844.8,6869.04,6798.8,675600000,-0.0054
FTSE100,2015-06-24,6844.8,6834.87,6873.43,6834.32,688930000,0.0015
FTSE100,2015-06-23,6834.87,6825.67,6856.49,6825.67,598080000,0.0013
FTSE100,2015-06-22,6825.67,6710.45,6825.67,6710.45,772660000,0.0172
FTSE100,2015-06-19,6710.45,6707.88,6759.29,6691.82,0,0.0004
FTSE100,2015-06-18,6707.88,6680.55,6707.88,6625.16,797210000,0.0041
FTSE100,2015-06-17,6680.55,6710.1,6731.54,6665.95,706470000,-0.0044
FTSE100,2015-06-16,6710.1,6710.52,6723.49,6656.9,740510000,-0.0001
FTSE100,2015-06-15,6710.52,6784.92,6784.92,6708.5,574230000,-0.011
FTSE100,2015-06-12,6784.92,6846.74,6846.74,6760.06,610750000,-0.009
FTSE100,2015-06-11,6846.74,6830.27,6870.19,6807.29,699560000,0.0024
FTSE100,2015-06-10,6830.27,6753.8,6843.57,6734.15,843900000,0.0113
FTSE100,2015-06-09,6753.8,6790.04,6803.75,6736.88,702830000,-0.0053
FTSE100,2015-06-08,6790.04,6804.6,6827.16,6781.66,555750000,-0.0021
FTSE100,2015-06-05,6804.6,6859.24,6859.24,6785.15,777840000,-0.008
FTSE100,2015-06-04,6859.24,6950.46,6950.46,6838.95,807840000,-0.0131
FTSE100,2015-06-03,6950.46,6928.27,6985.69,6901.79,722280000,0.0032
FTSE100,2015-06-02,6928.27,6953.58,6972.25,6872.12,891350000,-0.0036
FTSE100,2015-06-01,6953.58,6984.43,7037.58,6942.66,715730000,-0.0044
FTSE100,2015-05-29,6984.43,7040.92,7069.93,6967.92,0,-0.008
FTSE100,2015-05-28,7040.92,7033.33,7049.62,7005.88,625450000,0.0011
FTSE100,2015-05-27,7033.33,6948.99,7054.14,6948.62,668800000,0.0121
FTSE100,2015-05-26,6948.99,7031.72,7039.55,6930.28,692150000,-0.0118
FTSE100,2015-05-22,7031.72,7013.47,7061.66,7013.47,641040000,0.0026
FTSE100,2015-05-21,7013.47,7007.26,7026.01,6994.26,582840000,0.0009
FTSE100,2015-05-20,7007.26,6995.1,7018.7,6962.06,850670000,0.0017
FTSE100,2015-05-19,6995.1,6968.87,7011.35,6968.87,801430000,0.0038
FTSE100,2015-05-18,6968.87,6960.49,7015.49,6931.64,633210000,0.0012
FTSE100,2015-05-15,6960.49,6973.04,7009.41,6937.12,723610000,-0.0018
FTSE100,2015-05-14,6973.04,6949.63,6977.93,6884.63,622170000,0.0034
FTSE100,2015-05-13,6949.63,6933.8,6989.91,6920.65,820350000,0.0023
FTSE100,2015-05-12,6933.8,7029.85,7029.85,6887.52,865970000,-0.0137
FTSE100,2015-05-11,7029.85,7046.82,7083.72,7025.17,816710000,-0.0024
FTSE100,2015-05-08,7046.82,6886.95,7046.82,6885.79,0,0.0232
FTSE100,2015-05-07,6886.95,6933.74,6933.74,6810.05,973560000,-0.0067
FTSE100,2015-05-06,6933.74,6927.58,6974.82,6913.46,910980000,0.0009
FTSE100,2015-05-05,6927.58,6985.95,7053.18,6927.58,0,-0.0084
FTSE100,2015-05-01,6985.95,6960.63,6995.41,6919.39,863400000,0.0036
FTSE100,2015-04-30,6960.63,6946.28,6970.34,6906.24,934300000,0.0021
FTSE100,2015-04-29,6946.28,7030.53,7058.19,6945.56,791050000,-0.012
FTSE100,2015-04-28,7030.53,7103.98,7103.99,6983.97,821000000,-0.0103
FTSE100,2015-04-27,7103.98,7070.7,7122.74,7025.27,700790000,0.0047
FTSE100,2015-04-24,7070.7,7053.67,7102.59,7051.17,821320000,0.0024
FTSE100,2015-04-23,7053.67,7028.24,7055.15,6995.79,736400000,0.0036
FTSE100,2015-04-22,7028.24,7062.93,7092.34,6997.15,809070000,-0.0049
FTSE100,2015-04-21,7062.93,7052.13,7105.13,7030,676070000,0.0015
FTSE100,2015-04-20,7052.13,6994.63,7067.84,6994.63,601950000,0.0082
FTSE100,2015-04-17,6994.63,7060.45,7093.52,6979.32,800540000,-0.0093
FTSE100,2015-04-16,7060.45,7096.78,7119.35,7057.74,773860000,-0.0051
FTSE100,2015-04-15,7096.78,7075.26,7111.72,7058.34,744940000,0.003
FTSE100,2015-04-14,7075.26,7064.3,7086.06,7044.6,690650000,0.0016
FTSE100,2015-04-13,7064.3,7089.77,7089.84,7046.68,610970000,-0.0036
FTSE100,2015-04-10,7089.77,7015.36,7095.36,7015.36,826730000,0.0106
FTSE100,2015-04-09,7015.36,6937.41,7016.99,6937.41,720210000,0.0112
FTSE100,2015-04-08,6937.41,6961.77,7012.06,6931.59,892290000,-0.0035
FTSE100,2015-04-07,6961.77,6833.46,6967.69,6833.46,725880000,0.0188
FTSE100,2015-04-02,6833.46,6809.5,6849.91,6801.27,593710000,0.0035
FTSE100,2015-04-01,6809.5,6773.04,6856.43,6765.4,809440000,0.0054
FTSE100,2015-03-31,6773.04,6891.43,6910.07,6765.05,928180000,-0.0172
FTSE100,2015-03-30,6891.43,6855.02,6914.6,6855.02,659070000,0.0053
FTSE100,2015-03-27,6855.02,6895.33,6910.55,6839.88,759280000,-0.0058
FTSE100,2015-03-26,6895.33,6990.97,6990.97,6876.84,965480000,-0.0137
FTSE100,2015-03-25,6990.97,7019.68,7035.11,6983.94,665750000,-0.0041
FTSE100,2015-03-24,7019.68,7037.67,7065.08,7012.51,722190000,-0.0026
FTSE100,2015-03-23,7037.67,7022.51,7037.67,6991.43,694420000,0.0022
FTSE100,2015-03-20,7022.51,6962.32,7024.21,6960.81,0,0.0086
FTSE100,2015-03-19,6962.32,6945.2,6982.79,6929.73,834200000,0.0025
FTSE100,2015-03-18,6945.2,6837.61,6945.2,6837.26,796530000,0.0157
FTSE100,2015-03-17,6837.61,6804.08,6846.9,6798.47,780790000,0.0049
FTSE100,2015-03-16,6804.08,6740.58,6809.08,6740.58,706940000,0.0094
FTSE100,2015-03-13,6740.58,6761.07,6777.77,6713.5,732040000,-0.003
FTSE100,2015-03-12,6761.07,6721.51,6799.84,6721.51,872090000,0.0059
FTSE100,2015-03-11,6721.51,6702.84,6738.95,6693.8,769930000,0.0028
FTSE100,2015-03-10,6702.84,6876.47,6876.86,6702.84,914710000,-0.0252
FTSE100,2015-03-09,6876.47,6911.8,6911.8,6859.81,691320000,-0.0051
FTSE100,2015-03-06,6911.8,6961.14,6961.23,6911.8,771790000,-0.0071
FTSE100,2015-03-05,6961.14,6919.24,6968.64,6914.06,823100000,0.0061
FTSE100,2015-03-04,6919.24,6889.13,6919.24,6862.87,764090000,0.0044
FTSE100,2015-03-03,6889.13,6940.64,6963.55,6889.13,808290000,-0.0074
FTSE100,2015-03-02,6940.64,6946.66,6974.26,6924.33,802780000,-0.0009
FTSE100,2015-02-27,6946.66,6949.73,6967.24,6929.84,908710000,-0.0004
FTSE100,2015-02-26,6949.73,6935.38,6949.98,6920.54,806280000,0.0021
FTSE100,2015-02-25,6935.38,6949.63,6955.41,6904.88,718030000,-0.0021
FTSE100,2015-02-24,6949.63,6912.16,6958.89,6899.59,857360000,0.0054
FTSE100,2015-02-23,6912.16,6915.2,6943.61,6885.89,700280000,-0.0004
FTSE100,2015-02-20,6915.2,6888.9,6920.51,6884.77,787660000,0.0038
FTSE100,2015-02-19,6888.9,6898.08,6907.3,6858.67,661610000,-0.0013
FTSE100,2015-02-18,6898.08,6898.13,6921.32,6876.3,698360000,0
FTSE100,2015-02-17,6898.13,6857.05,6898.13,6819.78,631890000,0.006
FTSE100,2015-02-16,6857.05,6873.52,6878.66,6851.77,428640000,-0.0024
FTSE100,2015-02-13,6873.52,6828.11,6887.57,6828.11,757580000,0.0067
FTSE100,2015-02-12,6828.11,6818.17,6854.62,6817.23,834910000,0.0015
FTSE100,2015-02-11,6818.17,6829.12,6838.33,6786.12,641790000,-0.0016
FTSE100,2015-02-10,6829.12,6837.15,6843.9,6788.89,795910000,-0.0012
FTSE100,2015-02-09,6837.15,6853.44,6853.44,6777.99,639890000,-0.0024
FTSE100,2015-02-06,6853.44,6865.93,6886.22,6835.48,668590000,-0.0018
